"Riding","Place","Eligible","TurnoutAbs","TurnoutRel","LIB","CON","NDP","GREEN","BLOC","LIB_CAND","CON_CAND","NDP_CAND","GREEN_CAND","BLOC_CAND"
"24055",4307,1721,715,0.415456130156886,511,26,131,19,15,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4308,824,354,0.429611650485437,299,20,21,1,6,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4309,2462,1164,0.472786352558895,991,45,80,15,11,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4310,2199,1021,0.464301955434288,829,66,81,9,17,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4311,1837,908,0.494284158954818,724,45,80,18,16,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4312,1668,640,0.383693045563549,505,33,65,10,10,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4313,1704,738,0.433098591549296,494,36,146,11,31,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4314,868,391,0.450460829493088,227,17,101,8,24,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24056",4315,2494,1159,0.464715316760225,605,180,282,15,77,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4316,3794,1775,0.467843964153927,1077,216,366,34,82,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4317,2916,1361,0.466735253772291,775,187,290,26,83,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4318,3805,1841,0.483837056504599,1258,250,263,28,42,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4319,3643,2000,0.548998078506725,1133,303,423,47,94,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4320,4536,2248,0.495590828924162,1449,317,358,30,94,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4321,4283,2038,0.475834695307028,1223,292,401,39,83,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4322,1784,867,0.485986547085202,561,158,120,9,19,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4323,3872,1967,0.508006198347107,1192,431,274,34,36,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4324,3423,1684,0.491966111598013,1097,205,296,27,59,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4325,4084,2162,0.529382957884427,1140,327,442,35,218,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4326,3328,1841,0.553185096153846,991,291,380,28,151,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4327,4165,2202,0.528691476590636,1057,390,458,46,251,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4328,2698,1246,0.46182357301705,818,174,200,17,37,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4329,4015,2062,0.513574097135741,1112,673,224,27,26,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4330,2703,1555,0.575286718460969,1041,266,197,23,28,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4331,3711,1943,0.523578550255996,1327,282,270,33,31,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4332,1644,853,0.518856447688564,577,127,116,19,14,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4333,3827,1960,0.512150509537497,1148,610,173,22,7,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4334,2724,1433,0.526064610866373,870,432,115,11,5,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4335,4084,1970,0.482370225269344,1141,629,159,23,18,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4336,4024,1862,0.46272365805169,1151,391,257,19,44,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4337,1683,847,0.503267973856209,431,306,92,4,14,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4338,2865,1681,0.58673647469459,1127,266,226,31,31,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4339,3925,2234,0.569171974522293,1513,350,305,35,31,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4340,320,242,0.75625,158,28,35,2,19,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24056",4342,84,39,0.464285714285714,28,6,3,0,2,"Baylis, Frank","Assouline, Valérie","Blanchette-Lamothe, Lysane","Weizfeld, Abraham","Laplante, Natalie"
"24057",4343,1092,378,0.346153846153846,196,32,72,6,67,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4344,589,276,0.468590831918506,148,17,66,2,39,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4345,356,214,0.601123595505618,91,38,40,2,42,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4346,599,277,0.462437395659432,142,25,51,2,56,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4347,1840,589,0.320108695652174,342,36,113,3,89,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4348,2938,863,0.293737236215112,499,56,203,12,86,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4349,1612,642,0.398263027295285,343,68,130,7,83,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4350,430,226,0.525581395348837,118,26,34,2,45,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4351,1371,602,0.439095550692925,308,56,136,10,88,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4352,670,346,0.516417910447761,226,20,46,6,43,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4353,109,42,0.385321100917431,25,4,13,0,0,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4354,297,188,0.632996632996633,109,57,18,2,0,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4355,1401,829,0.591720199857245,481,218,105,12,7,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4356,757,417,0.550858652575958,237,112,62,1,4,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4357,1847,678,0.367081754195993,435,116,91,13,21,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4358,1186,525,0.442664418212479,353,64,74,3,24,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4359,952,382,0.401260504201681,210,96,59,7,9,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4360,350,215,0.614285714285714,88,79,44,3,1,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4361,166,105,0.632530120481928,46,41,14,0,4,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4362,2080,765,0.367788461538462,406,92,168,6,87,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4363,636,318,0.5,199,24,52,1,42,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4364,595,329,0.552941176470588,176,25,82,4,40,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4365,452,276,0.610619469026549,174,42,39,1,18,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4366,725,389,0.536551724137931,207,83,60,7,30,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4367,824,408,0.495145631067961,209,106,54,15,22,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4368,360,179,0.497222222222222,86,27,35,5,25,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4369,760,351,0.461842105263158,184,75,62,10,20,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4370,2579,1210,0.469174098487786,685,96,242,30,149,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4371,2074,1154,0.556412729026037,674,124,304,30,21,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4372,1088,564,0.518382352941177,315,87,141,10,10,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4373,248,124,0.5,55,21,23,5,18,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4374,302,159,0.526490066225166,83,23,32,2,18,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4375,540,294,0.544444444444444,156,33,66,12,26,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4376,2207,1095,0.49614861803353,607,117,270,17,78,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4377,1410,767,0.543971631205674,410,214,110,14,18,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4378,3102,1607,0.518052869116699,907,262,309,31,96,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4379,1365,775,0.567765567765568,479,69,189,23,13,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4380,3533,1943,0.549957543164449,1200,187,437,52,64,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4381,3989,1919,0.481072950614189,1023,171,453,43,220,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4382,2614,1340,0.512624330527927,743,121,319,33,117,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4383,4929,2607,0.528910529519172,1437,230,651,44,241,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4384,2101,1098,0.522608281770585,586,109,217,28,154,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4385,3970,2279,0.574055415617128,1256,219,535,41,222,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4386,4041,2454,0.607275426874536,1488,218,499,48,196,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4387,2119,1082,0.510618216139688,622,141,223,26,64,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4388,2649,1391,0.525103812759532,831,152,302,32,69,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4389,5963,2714,0.455140030186148,1719,211,624,40,116,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4390,3760,2088,0.55531914893617,1320,218,432,26,90,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4391,3521,1954,0.554955978415223,1202,232,386,23,109,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4392,833,465,0.558223289315726,183,204,63,5,9,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4393,2309,1004,0.434820268514508,383,488,111,16,6,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4394,549,309,0.562841530054645,157,66,60,7,17,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4395,525,294,0.56,156,87,37,2,9,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24057",4396,219,128,0.584474885844749,61,48,13,2,3,"Amos, William","Woodman, Benjamin","Ravignat, Mathieu","Griffiths, Colin","Lepage, Nicolas"
"24058",4397,5277,2527,0.478870570399848,540,1104,501,62,320,"Gauvin, David","Godin, Joël","Michaud, Élaine","Morin, Johanne","Harvey, Raymond"
"24058",4398,1452,709,0.488292011019284,155,283,134,18,119,"Gauvin, David","Godin, Joël","Michaud, Élaine","Morin, Johanne","Harvey, Raymond"
